Bears,24,Vikings,22
Chargers,20,Lions,10
Cowboys,10,Eagles,13
Patriots,14,Chiefs,16
Steelers,21,Bills,24
Falcons,20,Saints,17
Bengals,18,Browns,17
Jaguars,16,Jets,06
Browns,07,Jaguars,24
Colts,16,Jets,13
Dolphins,31,Patriots,30
Vikings,23,Lions,25
Raiders,20,Bills,14
Eagles,20,Bears,16
Steelers,17,Bengals,03
Rams,41,Falcons,13
Titans,24,Saints,21
Seahawks,10,Chargers,13
Panthers,31,49ers,29
Packers,10,Broncos,31
Redskins,24,Cardinals,10
Cowboys,10,Giants,13
Chiefs,35,Ravens,08
Bengals,10,Colts,31
Browns,03,Rams,34
Broncos,23,Patriots,24
Lions,24,Panthers,09
Bears,03,Buccaneers,06
Saints,03,Giants,31
Eagles,13,Dolphins,16
49ers,16,Vikings,40
Redskins,20,Cowboys,38
Packers,31,Chargers,03
Bills,16,Seahawks,26
Jets,23,Raiders,24
Falcons,09,Steelers,13
Panthers,20,Falcons,27
Bears,22,Redskins,48
Browns,21,Saints,16
Cowboys,24,Colts,34
Jaguars,41,Bengals,10
Giants,23,Eagles,17
Bills,13,Ravens,10
Chargers,00,Chiefs,34
Dolphins,16,Raiders,09
Patriots,27,Cardinals,03
Vikings,23,Broncos,20
Buccaneers,03,Lions,20
Rams,21,Titans,24
Seahawks,27,Packers,07
Cardinals,07,Jets,12
Ravens,41,Browns,09
Bills,34,Redskins,17
Bears,14,Packers,13
Jaguars,30,Falcons,07
Chiefs,17,Colts,25
Eagles,07,Panthers,33
Rams,27,Lions,31
Buccaneers,31,Saints,16
Steelers,27,49ers,06
Bengals,20,Seahawks,37
Broncos,33,Chargers,17
Titans,00,Dolphins,17
Cowboys,17,Vikings,27
Redskins,28,Eagles,35
49ers,06,Saints,24
Chargers,09,Raiders,28
Lions,19,Cardinals,23
Packers,13,Cowboys,27
Broncos,17,Seahawks,20
Ravens,03,Jaguars,06
Titans,24,Bengals,14
Panthers,10,Rams,35
Browns,16,Steelers,15
Colts,27,Giants,19
Chiefs,10,Buccaneers,17
Dolphins,03,Bills,23
Vikings,27,Bears,24
Jets,24,Patriots,17
Falcons,10,Buccaneers,19
Bills,07,Jets,17
Panthers,31,Browns,17
Lions,17,Packers,26
Colts,44,Eagles,17
Patriots,17,Dolphins,27
Steelers,10,Titans,16
Seahawks,31,Chiefs,19
Ravens,34,Bengals,31
Bears,23,Chargers,20
Cowboys,09,Cardinals,13
Giants,13,Redskins,23
Rams,23,49ers,07
Saints,23,Jaguars,41
Raiders,21,Broncos,27
Bears,17,Lions,21
Dolphins,00,Cowboys,20
Chiefs,37,Raiders,34
Jets,06,Colts,13
Falcons,28,Panthers,34
Cardinals,34,Giants,24
Bengals,27,Steelers,20
Jaguars,30,Ravens,23
Patriots,07,Bills,17
Saints,12,Rams,43
Eagles,17,Redskins,20
Chargers,27,Vikings,35
Titans,33,Browns,21
Buccaneers,16,Seahawks,03
Packers,20,49ers,03
Steelers,06,Jaguars,20
Rams,34,Panthers,21
49ers,30,Bengals,44
Titans,14,Ravens,41
Redskins,17,Lions,33
Eagles,17,Cardinals,21
Browns,10,Chargers,23
Seahawks,21,Raiders,30
Chiefs,16,Broncos,10
Cowboys,06,Patriots,13
Packers,35,Bears,19
Colts,37,Dolphins,34
Saints,12,Falcons,35
Jets,28,Giants,41
Vikings,17,Buccaneers,24
Raiders,14,Titans,21
Cardinals,03,Redskins,28
Ravens,31,Steelers,24
Panthers,33,Packers,31
Browns,28,Bengals,44
Lions,16,Buccaneers,23
Patriots,15,Colts,20
Giants,19,Bills,17
Eagles,10,Cowboys,20
Rams,30,Saints,14
Chargers,19,Seahawks,16
Dolphins,20,Jets,28
Falcons,07,49ers,26
Vikings,28,Chiefs,31
Broncos,24,Jaguars,27
Steelers,19,Chiefs,35
49ers,24,Panthers,41
Jaguars,24,Browns,14
Patriots,09,Eagles,24
Saints,08,Ravens,31
Lions,10,Bears,28
Falcons,17,Titans,30
Giants,10,Rams,31
Chargers,09,Dolphins,12
Redskins,21,Colts,24
Buccaneers,00,Raiders,45
Jets,22,Cowboys,21
Seahawks,30,Broncos,36
Bills,31,Cardinals,21
Packers,20,Vikings,24
Cowboys,24,Saints,31
Broncos,17,Lions,07
Panthers,20,Steelers,30
Bears,12,Rams,34
Bengals,00,Ravens,22
Bills,13,Patriots,10
Cardinals,14,Falcons,37
Colts,29,Browns,28
Jaguars,14,Titans,41
Vikings,34,Giants,17
Raiders,20,Chargers,23
Chiefs,14,Seahawks,23
Packers,10,Buccaneers,29
Redskins,26,49ers,20
Jets,38,Dolphins,31
Giants,18,Cowboys,26
Seahawks,09,Jets,19
Dolphins,10,Redskins,21
Chargers,12,Broncos,06
Colts,06,Bills,31
Raiders,41,Chiefs,38
Titans,47,Steelers,36
Buccaneers,20,Bears,06
Cardinals,24,Packers,49
Ravens,03,Patriots,20
Bengals,07,Jaguars,24
Lions,17,Vikings,24
Saints,13,Panthers,45
Rams,31,Eagles,38
49ers,29,Falcons,34
Ravens,16,Steelers,00
49ers,28,Falcons,36
Panthers,17,Redskins,20
Bears,27,Vikings,30
Cardinals,16,Giants,21
Colts,27,Chiefs,14
Jaguars,27,Browns,07
Buccaneers,21,Patriots,16
Lions,14,Saints,10
Eagles,41,Cowboys,14
Seahawks,00,Dolphins,23
Chargers,06,Raiders,09
Jets,20,Packers,16
Titans,13,Bills,16
Broncos,36,Rams,41
Raiders,38,Colts,31
Giants,33,Eagles,18
Bears,00,Buccaneers,41
Browns,24,Bengals,07
Packers,18,Bills,27
Jaguars,36,Ravens,39
Chiefs,14,Titans,17
Dolphins,07,Vikings,13
Saints,28,Chargers,27
Falcons,14,Broncos,42
Panthers,38,49ers,22
Redskins,10,Lions,15
Rams,37,Seahawks,34
Cowboys,31,Cardinals,32
Patriots,19,Jets,20
49ers,24,Rams,41
Chargers,10,Chiefs,42
Bengals,00,Jaguars,13
Falcons,15,Panthers,10
Steelers,20,Browns,23
Bills,14,Jets,27
Buccaneers,31,Lions,10
Eagles,03,Packers,06
Broncos,33,Raiders,24
Saints,10,Seahawks,20
Vikings,21,Patriots,13
Giants,14,Bears,07
Ravens,06,Dolphins,19
Cowboys,27,Redskins,21
Lions,21,Bears,14
49ers,41,Cowboys,24
Rams,41,Falcons,20
Bengals,00,Ravens,37
Patriots,03,Dolphins,10
Titans,23,Steelers,20
Eagles,21,Saints,07
Packers,29,Cardinals,03
Seahawks,20,Chargers,12
Chiefs,23,Broncos,22
Browns,10,Raiders,36
Jets,21,Buccaneers,17
Redskins,16,Giants,06
Jaguars,14,Colts,43
Vikings,31,Lions,24
Chargers,31,Rams,57
Steelers,24,Jaguars,13
Giants,14,Titans,28
Colts,18,Bills,16
Cowboys,16,Panthers,13
Ravens,12,Browns,00
Dolphins,31,Bengals,16
Patriots,28,Broncos,19
Buccaneers,17,Redskins,20
Bears,27,Packers,24
Cardinals,20,49ers,27
Falcons,10,Eagles,38
Seahawks,17,Chiefs,24
Bills,13,Dolphins,22
Redskins,17,Eagles,14
Packers,24,Lions,31
Colts,16,Patriots,24
Saints,31,Bears,10
Titans,23,Bengals,14
Steelers,20,Jets,03
Browns,21,Cardinals,29
Giants,13,Falcons,06
Seahawks,03,Panthers,26
Broncos,21,Chargers,07
Raiders,34,49ers,28
Ravens,15,Jaguars,10
Buccaneers,23,Vikings,30
Ravens,03,Redskins,10
Cowboys,14,Giants,19
Bengals,00,Steelers,15
Panthers,06,Saints,24
Raiders,20,Chiefs,17
Falcons,29,Rams,45
Chargers,24,Bills,27
Eagles,33,Cardinals,14
Browns,10,Broncos,44
Colts,37,Seahawks,24
Jets,34,Patriots,17
49ers,28,Packers,31
Vikings,28,Bears,16
Jaguars,13,Titans,27
Lions,28,Buccaneers,14
Patriots,23,Colts,30
Broncos,21,Bengals,31
Saints,21,Falcons,19
Bears,09,Eagles,13
Bills,27,Vikings,31
Rams,34,Chiefs,54
Cardinals,07,Cowboys,48
Titans,14,Ravens,06
49ers,16,Panthers,34
Seahawks,03,Raiders,31
Browns,00,Steelers,22
Redskins,35,Jaguars,16
Dolphins,37,Jets,40
Panthers,12,Falcons,13
Bengals,12,Browns,03
Lions,18,Colts,30
Packers,20,Dolphins,28
Vikings,13,Buccaneers,41
Steelers,09,Ravens,06
Jets,20,Bills,23
Saints,21,Cardinals,10
Rams,34,49ers,24
Eagles,07,Giants,24
Chiefs,24,Seahawks,19
Jaguars,23,Cowboys,17
Raiders,15,Chargers,13
Titans,27,Redskins,21
Ravens,27,Bengals,07
Dolphins,23,Lions,08
Cowboys,13,Eagles,16
Bills,16,Patriots,13
Colts,24,Bears,27
Buccaneers,27,Falcons,14
49ers,15,Saints,31
Steelers,07,Titans,09
Giants,24,Browns,03
Redskins,15,Cardinals,16
Chiefs,31,Raiders,49
Chargers,15,Seahawks,17
Broncos,30,Jets,23
Panthers,27,Rams,24
Vikings,20,Packers,26
Seahawks,28,Jaguars,21
Saints,20,Panthers,10
Bengals,06,Cowboys,23
Bears,03,Bills,20
Ravens,24,Titans,23
Falcons,10,Lions,13
Cardinals,14,Vikings,31
Eagles,26,Steelers,23
Patriots,11,Browns,19
Chiefs,07,49ers,21
Dolphins,17,Chargers,07
Packers,15,Buccaneers,20
Rams,38,Giants,24
Jets,15,Colts,23
Raiders,24,Broncos,27
Browns,10,Titans,24
Colts,24,Packers,26
Buccaneers,10,Bears,13
Bills,21,Chiefs,17
Panthers,17,Vikings,31
Bengals,13,Patriots,16
Raiders,31,Saints,22
Cardinals,09,Eagles,34
Lions,31,Giants,21
Jets,20,Dolphins,03
Chargers,37,Broncos,38
Cowboys,00,Ravens,27
Falcons,06,49ers,16
Jaguars,34,Steelers,24
Redskins,33,Rams,20
Patriots,09,Lions,34
Vikings,27,Cowboys,15
Steelers,48,Bengals,28
Eagles,23,Redskins,20
Saints,31,Rams,24
Browns,07,Ravens,44
Bears,10,Jets,17
Bills,17,Buccaneers,31
Falcons,14,Raiders,41
Dolphins,17,Colts,14
Broncos,38,Seahawks,31
Chiefs,16,Chargers,17
Titans,13,Jaguars,16
Giants,31,Cardinals,07
Packers,14,Panthers,31
Lions,17,Vikings,24
Cardinals,13,Bengals,24
Titans,15,Eagles,13
Seahawks,30,Falcons,10
Rams,03,Panthers,16
Raiders,20,Steelers,21
Cowboys,07,Buccaneers,27
Broncos,38,Saints,23
Dolphins,33,Bills,06
Giants,09,Redskins,07
49ers,45,Chargers,17
Colts,17,Jets,27
Browns,00,Jaguars,48
Packers,28,Bears,06
Chiefs,24,Patriots,30
Cardinals,10,Jaguars,44
Panthers,14,Chiefs,15
Buccaneers,16,Dolphins,13
Chargers,03,Ravens,24
Steelers,10,Giants,30
Eagles,35,Browns,24
Patriots,17,Bears,24
Bengals,03,Titans,35
Lions,13,Packers,26
Seahawks,24,Broncos,31
Saints,31,49ers,27
Redskins,13,Cowboys,32
Vikings,29,Rams,40
Jets,07,Raiders,31
Bills,20,Colts,44
Redskins,03,Steelers,24
Raiders,24,Seahawks,27
Falcons,07,Saints,23
Packers,33,Vikings,28
Titans,24,Browns,00
Chargers,22,Panthers,30
Patriots,13,Bills,10
Jaguars,14,Bengals,17
Broncos,07,Chiefs,20
Lions,10,Jets,07
Bears,00,49ers,17
Colts,20,Dolphins,13
Ravens,13,Cardinals,07
Giants,17,Cowboys,13
Rams,35,Buccaneers,38
Jaguars,25,Giants,28
49ers,09,Broncos,38
Bills,42,Seahawks,23
Cardinals,03,Redskins,20
Chiefs,13,Falcons,29
Buccaneers,14,Packers,17
Rams,26,Saints,21
Jets,20,Ravens,34
Bears,23,Lions,20
Bengals,07,Eagles,16
Dolphins,27,Patriots,24
Steelers,34,Chargers,21
Vikings,10,Colts,31
Panthers,09,Raiders,52
Cowboys,00,Titans,31
Panthers,24,Vikings,13
Buccaneers,10,Cowboys,06
Seahawks,09,Browns,06
Steelers,03,Jaguars,21
Raiders,27,Chiefs,24
Bears,06,Ravens,17
Lions,06,Packers,28
Colts,45,Jets,24
Patriots,17,Bengals,23
Saints,24,Bills,06
Redskins,03,Chargers,30
Rams,20,Eagles,17
Falcons,13,49ers,16
Dolphins,31,Titans,23
Giants,20,Broncos,31
Titans,06,Jaguars,13
Panthers,16,Falcons,24
Bills,26,Colts,42
Raiders,15,Dolphins,18
Chargers,32,Cowboys,21
Lions,14,Browns,24
Giants,13,Chiefs,03
Vikings,10,Bears,17
Ravens,10,Bengals,21
Jets,10,Patriots,03
Eagles,27,Seahawks,03
Rams,30,49ers,26
Broncos,38,Cardinals,17
Redskins,00,Packers,37
Chiefs,45,Redskins,13
Buccaneers,16,Vikings,20
Steelers,20,Bills,03
Saints,13,Giants,21
Dolphins,10,Rams,42
Colts,13,Patriots,44
Packers,28,Panthers,07
Falcons,34,Cardinals,14
Seahawks,14,Raiders,38
Browns,23,Jaguars,14
Bengals,14,Chargers,28
Ravens,20,Broncos,13
Cowboys,18,Eagles,40
49ers,19,Jets,17
Cardinals,21,Eagles,20
Bears,31,Falcons,03
Redskins,09,Giants,23
Titans,07,Ravens,26
Chargers,16,Browns,20
Patriots,10,Dolphins,30
Vikings,15,Saints,28
Bengals,07,Steelers,16
Chiefs,06,Broncos,20
Jaguars,15,Seahawks,24
Jets,42,Bills,36
Cowboys,21,Raiders,28
Packers,10,Buccaneers,14
Panthers,14,49ers,24
Rams,35,Lions,00
Cardinals,13,Bears,20
Ravens,23,Packers,31
Browns,14,Bengals,24
Saints,27,Panthers,25
Buccaneers,28,Titans,31
49ers,37,Falcons,31
Chargers,26,Patriots,29
Lions,26,Vikings,31
Giants,14,Rams,15
Steelers,20,Chiefs,17
Dolphins,17,Jets,21
Broncos,21,Seahawks,34
Raiders,23,Colts,18
Redskins,07,Cowboys,09
Bills,13,Jaguars,10
Ravens,14,Browns,24
Panthers,14,Redskins,17
Steelers,17,Buccaneers,10
Rams,34,Jets,14
Titans,27,Lions,24
Falcons,20,Saints,13
Bears,24,Bengals,00
Patriots,38,Colts,17
Chiefs,16,Cardinals,24
Broncos,10,Chargers,27
Packers,13,Vikings,35
Eagles,10,Giants,09
Colts,35,Chiefs,28
Vikings,14,Buccaneers,41
49ers,31,Bears,37
Jets,13,Panthers,12
Saints,34,Rams,31
Jaguars,17,Ravens,18
Bengals,31,Lions,27
Giants,21,Redskins,35
Cardinals,03,Cowboys,17
Patriots,20,Broncos,31
Dolphins,24,Seahawks,20
Raiders,20,Eagles,10
Bills,24,Chargers,27
Titans,07,Steelers,34
Ravens,13,Steelers,10
Panthers,06,Dolphins,23
Jaguars,24,Titans,28
Buccaneers,20,Packers,21
Patriots,24,Falcons,10
Colts,30,Bills,14
Cowboys,24,Giants,27
Lions,13,49ers,21
Eagles,21,Cardinals,07
Chiefs,25,Chargers,20
Seahawks,14,Redskins,27
Browns,21,Bears,27
Jets,16,Saints,09
Broncos,28,Raiders,38
Packers,20,Bears,12
Steelers,15,Browns,12
Bengals,13,Jaguars,30
Cowboys,13,Falcons,20
Panthers,14,Rams,48
Chiefs,07,Jets,27
Dolphins,27,Colts,24
Buccaneers,20,Lions,17
Bills,11,Patriots,21
Chargers,16,Broncos,26
Giants,17,Cardinals,10
Saints,27,49ers,28
Vikings,17,Eagles,48
Raiders,27,Seahawks,34
Ravens,16,Titans,10
Seahawks,23,Bills,20
Titans,20,Bengals,07
Browns,27,Ravens,17
Falcons,23,Packers,20
49ers,25,Panthers,22
Colts,20,Saints,34
Eagles,36,Cowboys,03
Jets,24,Dolphins,00
Chargers,24,Raiders,34
Jaguars,07,Steelers,20
Lions,38,Cardinals,45
Bears,27,Buccaneers,24
Redskins,17,Broncos,10
Rams,24,Patriots,17
Giants,16,Vikings,28
Packers,29,Lions,27
Broncos,26,Cowboys,24
Dolphins,34,Bills,27
Bengals,00,Browns,18
Falcons,10,Panthers,07
Ravens,24,Jaguars,21
Redskins,13,Eagles,03
Seahawks,07,Chiefs,19
49ers,40,Colts,21
Steelers,34,Titans,24
Cardinals,20,Chargers,17
Saints,17,Patriots,34
Raiders,28,Giants,10
Bears,13,Vikings,06
Buccaneers,24,Rams,17
Eagles,23,Chiefs,10
Panthers,23,Saints,27
Buccaneers,16,Bengals,13
Broncos,10,Dolphins,21
Titans,31,Browns,15
Lions,10,Bears,13
Colts,27,Ravens,39
Vikings,16,Steelers,21
Patriots,17,Jets,16
Chargers,10,Seahawks,13
Rams,35,Falcons,06
Cowboys,20,Redskins,14
Cardinals,34,Raiders,31
Bills,00,49ers,35
Packers,28,Jaguars,21
Chargers,14,Eagles,24
49ers,14,Rams,27
Giants,13,Cowboys,20
Saints,28,Falcons,10
Jaguars,14,Bengals,10
Lions,12,Buccaneers,15
Titans,24,Vikings,42
Panthers,24,Bills,25
Bears,07,Packers,17
Browns,16,Patriots,27
Redskins,20,Cardinals,10
Chiefs,26,Raiders,28
Jets,07,Steelers,18
Seahawks,07,Broncos,20
Colts,06,Dolphins,41
Cardinals,13,Giants,17
Raiders,13,Chargers,06
Bengals,14,Jets,15
Falcons,27,Colts,41
Jaguars,15,Browns,10
Buccaneers,03,Bears,27
Patriots,12,Bills,09
Vikings,24,Lions,27
Broncos,23,Chiefs,26
Eagles,20,Redskins,06
Dolphins,00,49ers,21
Packers,20,Titans,26
Cowboys,03,Seahawks,29
Steelers,26,Ravens,21
Rams,34,Saints,21
Dolphins,13,Patriots,20
Eagles,03,49ers,13
Titans,13,Raiders,10
Bengals,00,Ravens,16
Bears,20,Redskins,15
Bills,30,Falcons,33
Seahawks,24,Giants,27
Chargers,17,Chiefs,20
Rams,38,Panthers,32
Lions,14,Steelers,47
Jaguars,33,Vikings,03
Saints,21,Buccaneers,48
Cowboys,10,Cardinals,17
Browns,07,Packers,30
Jets,29,Colts,28
Ravens,10,Buccaneers,22
Colts,17,Rams,42
Chiefs,30,Jaguars,26
Vikings,13,Packers,24
Browns,41,Titans,38
Bears,24,Lions,00
Bills,14,Jets,09
Steelers,23,Bengals,26
49ers,21,Cowboys,27
Cardinals,30,Panthers,07
Falcons,14,Dolphins,21
Giants,21,Eagles,24
Seahawks,25,Chargers,22
Raiders,17,Broncos,23
Redskins,40,Saints,10
Broncos,10,Colts,29
Cardinals,17,Redskins,20
Browns,07,Steelers,28
49ers,38,Saints,00
Patriots,38,Panthers,06
Jaguars,13,Bears,33
Packers,34,Giants,25
Bengals,23,Titans,21
Cowboys,10,Lions,15
Falcons,13,Rams,31
Chiefs,18,Seahawks,21
Jets,24,Raiders,22
Bills,07,Dolphins,34
Eagles,17,Buccaneers,13
Vikings,03,Ravens,19
49ers,16,Giants,13
Cardinals,23,Redskins,31
Vikings,23,Bears,27
Chiefs,40,Browns,39
Colts,28,Jaguars,25
Lions,21,Dolphins,49
Jets,37,Bills,31
Falcons,34,Packers,37
Eagles,24,Titans,27
Ravens,07,Panthers,10
Chargers,34,Bengals,06
Rams,16,Broncos,23
Saints,26,Buccaneers,20
Seahawks,17,Raiders,31
Cowboys,10,Texans,19
Steelers,14,Patriots,30
Dolphins,21,Colts,13
Buccaneers,25,Ravens,00
Bengals,07,Browns,20
Titans,13,Cowboys,21
Jaguars,23,Chiefs,16
Bears,14,Falcons,13
Packers,20,Saints,35
Patriots,44,Jets,07
Lions,07,Panthers,31
Cardinals,24,Seahawks,13
Giants,26,Rams,21
Broncos,24,49ers,14
Texans,03,Chargers,24
Bills,45,Vikings,39
Raiders,30,Steelers,17
Eagles,37,Redskins,07
Browns,31,Titans,28
Jets,03,Dolphins,30
Chiefs,38,Patriots,41
Colts,23,Texans,03
Panthers,21,Vikings,14
Saints,29,Bears,23
Cowboys,13,Eagles,44
Chargers,23,Cardinals,15
Bills,23,Broncos,28
Seahawks,06,Giants,09
Packers,37,Lions,31
Redskins,10,49ers,20
Bengals,03,Falcons,30
Rams,14,Buccaneers,26
Panthers,14,Packers,17
Jets,03,Jaguars,28
Bears,27,Bills,33
Cowboys,13,Rams,10
Saints,21,Lions,26
Dolphins,30,Chiefs,48
Texans,17,Eagles,35
Browns,13,Steelers,16
Buccaneers,35,Bengals,07
Giants,07,Cardinals,21
Patriots,14,Chargers,21
Titans,25,Raiders,52
Vikings,23,Seahawks,48
Broncos,23,Ravens,34
Cardinals,16,Panthers,13
Redskins,31,Titans,14
Bengals,21,Colts,28
Giants,21,Cowboys,17
Buccaneers,20,Falcons,06
Steelers,29,Saints,32
Raiders,49,Bills,31
Patriots,13,Dolphins,26
Chargers,09,Broncos,26
Chiefs,29,Jets,25
Eagles,25,Jaguars,28
Rams,13,49ers,37
Ravens,26,Browns,21
Packers,34,Bears,21
Falcons,17,Giants,10
Saints,43,Redskins,27
Ravens,20,Colts,22
Steelers,34,Bengals,07
Bills,31,Texans,24
Browns,03,Buccaneers,17
Panthers,13,Cowboys,14
Packers,28,Patriots,10
Lions,24,Vikings,31
Raiders,13,Rams,28
Jaguars,14,Titans,23
Chiefs,34,Chargers,35
Dolphins,24,Broncos,22
49ers,28,Seahawks,21
Bills,23,Dolphins,10
49ers,27,Saints,35
Panthers,00,Falcons,30
Broncos,37,Chiefs,34
Seahawks,20,Rams,37
Vikings,07,Jets,20
Jaguars,10,Ravens,17
Bears,20,Lions,23
Chargers,27,Raiders,21
Texans,17,Browns,34
Redskins,09,Packers,30
Cowboys,06,Cardinals,09
Buccaneers,10,Eagles,20
Colts,10,Steelers,28
Steelers,31,Ravens,18
Bears,07,Vikings,25
Raiders,10,Chiefs,20
Lions,17,Bills,24
Browns,24,Jets,21
Titans,30,Bengals,24
Seahawks,17,Cowboys,14
Falcons,37,Saints,35
Buccaneers,12,Panthers,09
Cardinals,28,49ers,38
Broncos,24,Patriots,16
Texans,21,Jaguars,19
Colts,21,Redskins,26
Giants,03,Eagles,17
Ravens,17,Falcons,20
Titans,23,Colts,15
Bengals,38,Texans,03
Vikings,24,Buccaneers,38
Steelers,23,Browns,20
Eagles,19,Bears,13
Patriots,38,Bills,07
Cowboys,07,Lions,09
Jets,44,Chargers,13
Rams,27,Cardinals,14
49ers,23,Raiders,20
Redskins,14,Seahawks,03
Jaguars,17,Giants,24
Dolphins,10,Packers,24
Falcons,34,Steelers,34
Chargers,24,Rams,28
Bengals,27,Ravens,38
Texans,10,Titans,17
Giants,27,Vikings,20
Saints,34,Panthers,24
Colts,35,Eagles,13
Lions,14,Packers,40
Redskins,07,Jaguars,26
Seahawks,27,Cardinals,06
Chiefs,13,49ers,17
Patriots,33,Bears,30
Dolphins,10,Jets,13
Raiders,34,Broncos,10
Cardinals,14,Eagles,38
Saints,17,Falcons,24
Redskins,17,Giants,19
Bills,16,Chiefs,17
Browns,27,Bengals,20
Packers,21,Vikings,31
Jaguars,24,Texans,21
Cowboys,03,Colts,20
Steelers,23,Titans,31
49ers,17,Chargers,20
Panthers,10,Buccaneers,23
Jets,31,Lions,14
Broncos,31,Seahawks,09
Ravens,07,Dolphins,26
Patriots,20,Raiders,27
Bears,16,Rams,21
Falcons,41,Panthers,00
Chargers,03,Dolphins,30
Vikings,17,Patriots,24
Jaguars,19,Cowboys,21
Rams,17,Redskins,20
Lions,17,Bears,20
Browns,24,Saints,15
Bills,13,Jets,31
Titans,12,Ravens,13
Bengals,21,Steelers,29
Chiefs,32,Seahawks,39
Raiders,41,Cardinals,20
Packers,07,Buccaneers,21
Giants,14,Texans,16
Colts,23,Broncos,20
Eagles,38,49ers,17
Patriots,20,Lions,12
Redskins,20,Cowboys,27
Steelers,25,Jaguars,23
Titans,32,Giants,29
Ravens,27,Bengals,23
Dolphins,21,Bills,38
Panthers,13,Browns,06
Cardinals,00,Chiefs,49
Bears,20,Packers,30
Falcons,30,Vikings,24
Texans,03,Colts,19
Broncos,27,Chargers,30
Rams,03,Eagles,10
Seahawks,24,49ers,31
Buccaneers,20,Saints,23
Jets,20,Raiders,26
Falcons,10,Buccaneers,34
Rams,10,Chiefs,49
49ers,31,Cowboys,27
Giants,27,Redskins,21
Colts,17,Titans,27
Texans,24,Steelers,06
Browns,21,Jaguars,20
Bengals,31,Panthers,52
Bills,17,Patriots,27
Eagles,27,Seahawks,20
Saints,37,Ravens,25
Lions,20,Cardinals,23
Broncos,13,Jets,19
Raiders,27,Chargers,07
Vikings,22,Packers,26
Bears,09,Dolphins,27
Ravens,23,Texans,19
Seahawks,30,Falcons,24
Panthers,14,Steelers,30
Buccaneers,23,Lions,20
Colts,28,Browns,23
Jets,13,Bears,20
Jaguars,29,Bengals,15
Chargers,13,Bills,20
Vikings,32,Saints,31
Raiders,17,Dolphins,23
Redskins,21,Eagles,34
Chiefs,24,Broncos,31
Packers,20,49ers,14
Cowboys,07,Giants,37
Cardinals,28,Rams,30
Patriots,07,Titans,24
Dolphins,17,Vikings,20
49ers,17,Cardinals,14
Eagles,27,Cowboys,03
Titans,28,Jaguars,10
Bears,14,Panthers,24
Chargers,22,Chiefs,24
Bills,00,Packers,10
Lions,15,Falcons,36
Giants,44,Colts,27
Saints,13,Bengals,20
Texans,10,Redskins,26
Rams,10,Seahawks,30
Browns,14,Ravens,13
Broncos,16,Raiders,28
Jets,30,Patriots,17
Steelers,17,Buccaneers,07
Eagles,07,Giants,10
Chiefs,00,Raiders,24
Panthers,10,Saints,06
Bengals,09,Bills,27
Falcons,16,Browns,24
Titans,13,Texans,03
Ravens,31,Steelers,34
Vikings,38,Lions,36
Dolphins,24,Patriots,27
Cowboys,14,Redskins,20
Jaguars,13,Colts,20
Cardinals,07,Broncos,37
Seahawks,31,Chargers,28
Packers,17,Jets,42
Buccaneers,15,Bears,00
49ers,20,Rams,31
Jets,13,Redskins,16
Vikings,30,Packers,25
Rams,13,Giants,23
Patriots,00,Bills,31
Chargers,14,Chiefs,27
Jaguars,23,Panthers,24
Texans,21,Dolphins,20
Ravens,15,Steelers,34
Colts,09,Browns,06
Cardinals,24,Lions,42
Broncos,30,Bengals,10
Falcons,27,Cowboys,13
Saints,10,Seahawks,27
Bears,07,49ers,49
Raiders,20,Titans,25
Buccaneers,17,Eagles,00
Bills,38,Jaguars,17
Browns,13,Ravens,33
Redskins,33,Falcons,31
Titans,07,Colts,33
49ers,24,Rams,27
Steelers,20,Chiefs,41
Dolphins,21,Jets,10
Texans,10,Saints,31
Lions,06,Packers,31
Seahawks,38,Cardinals,00
Panthers,12,Buccaneers,09
Patriots,31,Eagles,10
Broncos,37,Chargers,13
Bengals,20,Raiders,23
Bears,13,Vikings,24
Cowboys,35,Giants,32
Chiefs,42,Texans,14
Jaguars,13,Colts,23
Buccaneers,31,Falcons,10
Steelers,17,Bengals,10
Vikings,23,Lions,13
Saints,12,Titans,27
Jets,16,Patriots,23
Rams,23,Seahawks,24
Giants,24,Redskins,21
Packers,13,Cardinals,20
Ravens,24,Chargers,10
Browns,13,49ers,12
Bills,07,Dolphins,17
Raiders,10,Broncos,31
Patriots,17,Redskins,20
Titans,30,Steelers,13
Eagles,23,Bills,13
Bengals,21,Browns,14
Cardinals,13,Rams,37
49ers,07,Vikings,35
Jaguars,20,Texans,24
Chiefs,17,Ravens,10
Chargers,31,Raiders,34
Cowboys,17,Jets,06
Falcons,03,Panthers,23
Lions,16,Broncos,20
Colts,55,Saints,21
Packers,38,Bears,23
Seahawks,13,Packers,35
Broncos,23,Chiefs,24
Vikings,39,Falcons,26
Raiders,21,Bears,24
Saints,13,Panthers,19
Titans,30,Patriots,38
Cardinals,07,Cowboys,24
Bengals,16,Bills,22
Dolphins,23,Giants,10
Chargers,21,Jaguars,27
Redskins,25,Eagles,27
Lions,17,49ers,24
Browns,33,Steelers,13
Colts,38,Buccaneers,35
Eagles,21,Cowboys,23
Giants,06,Patriots,17
Dolphins,24,Jaguars,10
Raiders,07,Browns,13
Chiefs,40,Packers,34
Panthers,23,Colts,20
Texans,17,Titans,38
Bears,13,Saints,20
Buccaneers,35,Redskins,13
Steelers,14,Broncos,17
